"status","coordinate_basis","floor","equipment_category","label","drawing_x","drawing_y","confidence","location_count","evidence_row_count","evidence_drawing_count","source_count","source_drawing_count","source_drawings","source_paths","entity_types","layers","block_names","texts","handles","floor_bbox_ids","nearby_name","display_label","nearby_name_distance","nearby_name_layer","nearby_name_handle"
"confirmed","XR-PLAN","1F","HV","HV","318151.1556352689","-307529.4691102913","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D13B2","detail1_right","CRB-1-PT","HV / CRB-1-PT","437.8","------00 Switch Gear_Number","8D13B3"
"confirmed","XR-PLAN","1F","HV","HV","317451.1556352653","-307529.4691102812","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1A78","detail1_right","CRB-1-PT","HV / CRB-1-PT","437.8","------00 Switch Gear_Number","8D1A79"
"confirmed","XR-PLAN","1F","HV","HV","307251.0052804985","-306896.2082407825","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1400","detail1_right","BU-1","HV / BU-1","326.4","------00 Switch Gear_Number","8D1401"
"confirmed","XR-PLAN","1F","HV","HV","306551.0052804948","-306896.2082407724","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1AF6","detail1_right","BU-1","HV / BU-1","326.4","------00 Switch Gear_Number","8D1AF7"
"confirmed","XR-PLAN","1F","HV","HV","318151.1556352689","-306779.4691102913","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D13AE","detail1_right","CRB-1-1","HV / CRB-1-1","395.1","------00 Switch Gear_Number","8D13AF"
"confirmed","XR-PLAN","1F","HV","HV","317451.1556352653","-306779.4691102813","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1A74","detail1_right","CRB-1-1","HV / CRB-1-1","395.1","------00 Switch Gear_Number","8D1A75"
"confirmed","XR-PLAN","1F","HV","HV","287602.1404975342","-300824.4622186152","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D112F","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281102.1398560564","-300824.462218615","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1126","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","287102.1404975305","-300824.4622186051","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1CCB","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281602.1398560528","-300824.4622186049","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1CAC","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","296851.1549927872","-300129.4691104115","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1050","detail1_right","C1-1","HV / C1-1","309.8","------00 Switch Gear_Number","8D1051"
"confirmed","XR-PLAN","1F","HV","HV","297851.1549927837","-300129.4691104015","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D0C14","detail1_right","C1-1","HV / C1-1","309.8","------00 Switch Gear_Number","8D0C15"
"confirmed","XR-PLAN","1F","HV","HV","287602.1404975342","-299974.4622186152","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D112B","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281102.1398560564","-299974.4622186149","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1122","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","287102.1404975305","-299974.4622186051","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1CBC","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281602.1398560528","-299974.4622186049","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1C9C","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","296851.1549927872","-299379.4691104115","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D10AD","detail1_right","C1-PT","HV / C1-PT","328.7","------00 Switch Gear_Number","8D10AE"
"confirmed","XR-PLAN","1F","HV","HV","297851.1549927837","-299379.4691104014","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D187C","detail1_right","C1-PT","HV / C1-PT","328.7","------00 Switch Gear_Number","8D187D"
"confirmed","XR-PLAN","1F","HV","HV","287602.1404975342","-299124.4622186152","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1099","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281102.1398560564","-299124.462218615","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D111E","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","287102.1404975305","-299124.4622186051","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1851","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281602.1398560528","-299124.4622186049","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1C8D","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281102.13985606","-298324.4622186152","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D10A0","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","287602.1404975342","-298324.4622186152","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1096","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281602.1398560563","-298324.4622186051","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1868","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","287102.1404975305","-298324.4622186051","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D184E","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281102.1398560564","-295924.462218615","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1143","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281602.1398560528","-295924.4622186049","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1D18","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281102.1398560564","-295074.462218615","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D113F","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281602.1398560528","-295074.462218605","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1D09","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281102.1398560564","-294224.462218615","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D113B","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281602.1398560528","-294224.462218605","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1CFA","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281102.1398560564","-293374.462218615","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1137","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281602.1398560528","-293374.4622186049","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1CEB","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281102.1398560564","-292524.4622186149","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1133","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281602.1398560528","-292524.4622186049","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1CDC","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281102.1398560596","-291724.4622186152","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D10A7","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","281602.1398560561","-291724.462218605","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D1876","detail1_right","","HV","","",""
"confirmed","XR-PLAN","1F","HV","HV","292851.1549933383","-290279.4691103986","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D10E5","detail1_right","CR-1-PT","HV / CR-1-PT","392.8","------00 Switch Gear_Number","8D10E6"
"confirmed","XR-PLAN","1F","HV","HV","291851.1549933347","-290279.4691103885","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D18DE","detail1_right","CR-1-PT","HV / CR-1-PT","392.8","------00 Switch Gear_Number","8D18DF"
"confirmed","XR-PLAN","1F","HV","HV","292851.1549933383","-289529.4691103986","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D10E1","detail1_right","CR-1-1","HV / CR-1-1","356.2","------00 Switch Gear_Number","8D10E2"
"confirmed","XR-PLAN","1F","HV","HV","291851.1549933347","-289529.4691103885","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8D18DA","detail1_right","CR-1-1","HV / CR-1-1","356.2","------00 Switch Gear_Number","8D18DB"
"confirmed","XR-PLAN","1F","HV","HV","148005.7118098417","-241519.4452709471","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8CEE09","detail1_left | full","2B-2","HV / 2B-2","284.5","------00 Switch Gear_Number","8CEE0A"
"confirmed","XR-PLAN","1F","HV","HV","148705.7118098417","-241519.4452709471","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8C9673","detail1_left | full","2B-2","HV / 2B-2","284.5","------00 Switch Gear_Number","8C9674"
"confirmed","XR-PLAN","1F","HV","HV","148005.7118098417","-240669.4452709472","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8CEDFA","detail1_left | full","2B-1","HV / 2B-1","284.5","------00 Switch Gear_Number","8CEDFB"
"confirmed","XR-PLAN","1F","HV","HV","148705.7118098417","-240669.4452709472","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8C9664","detail1_left | full","2B-1","HV / 2B-1","284.5","------00 Switch Gear_Number","8C9665"
"confirmed","XR-PLAN","1F","HV","HV","121154.7269475588","-239874.4521626499","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8C9363","detail1_left | full","OF-1","HV / OF-1","873.9","------00 Switch Gear_Number","8C9360"
"confirmed","XR-PLAN","1F","HV","HV","120554.7269475588","-239874.4521626498","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8CEB3A","detail1_left | full","OF-1","HV / OF-1","871.9","------00 Switch Gear_Number","8C9360"
"confirmed","XR-PLAN","1F","HV","HV","148005.7118098417","-239869.4452709472","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8CECE0","detail1_left | full","2B-PT","HV / 2B-PT","303.2","------00 Switch Gear_Number","8CECE1"
"confirmed","XR-PLAN","1F","HV","HV","148705.7118098417","-239869.4452709472","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8C9544","detail1_left | full","2B-PT","HV / 2B-PT","303.2","------00 Switch Gear_Number","8C9545"
"confirmed","XR-PLAN","1F","HV","HV","120554.7269475588","-239124.4521626498","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8CEB36","detail1_left | full","OF-1","HV / OF-1","305.2","------00 Switch Gear_Number","8C9360"
"confirmed","XR-PLAN","1F","HV","HV","121154.7269475588","-239124.4521626498","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8C935F","detail1_left | full","OF-1","HV / OF-1","310.8","------00 Switch Gear_Number","8C9360"
"confirmed","XR-PLAN","1F","HV","HV","136905.8621645985","-238569.4452708396","0.82","1","1","1","1","1","E-T73_EPMS 평면도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-T73_EPMS 평면도.dxf","TEXT","------00 Switch Gear_Number","","HV","8CEDEB","detail1_left | full","3B-5","HV / 3B-5","284.5","------00 Switch Gear_Number","8CEDEC"
"confirmed","XR-PLAN","1F","HV","HV","137605.8621645985","-238569.4452708396","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8C9655","detail1_left | full","3B-5","HV / 3B-5","284.5","------00 Switch Gear_Number","8C9656"
"confirmed","XR-PLAN","1F","HV","HV","131854.5765927881","-237974.4521627184","0.82","1","1","1","1","1","E-C14_전기실 장비배치도.dxf","v2\data\converted\dxf\04_설계도서\02_전기\01 전기(○)\01 도면(CAD)\E-C14_전기실 장비배치도.dxf","TEXT","------00 Switch Gear_Number","","HV","8C94EB","detail1_left | full","BU-2-PT","HV / BU-2-PT","393.7","------00 Switch Gear_Number","8C94EC"
