overlay_group_id,overlay_priority,basis_name,basis_file,basis_path,floor_hint,insert_x,insert_y,xscale,yscale,rotation,is_identity_insert,drawing_count,facility_count,sample_drawings,review_note
xs-2mf-plan_333252.150123_356400_1_1_0,Z_REFERENCE_ONLY,XS-2MF-PLAN,XS-2MF-PLAN.dwg,..\..\xREF\X-STRU\XS-2MF-PLAN.dwg,,333252.150123,356400,1,1,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-2mf-plan_251875.960678_480505.704224_1_1_270,Z_REFERENCE_ONLY,XS-2MF-PLAN,XS-2MF-PLAN.dwg,..\..\XREF\X-STRU\XS-2MF-PLAN.dwg,ROOF,251875.960678,480505.704224,1,1,270,False,2,0,"S-321~325 부분 구조 평단면도(GIS,기계,하역,지붕계단).dxf | S-321~325 부분 구조 평단면도(GIS,기계,하역,지붕계단).dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-2mf-plan_242542.627345_443605.704224_1_1_270,Z_REFERENCE_ONLY,XS-2MF-PLAN,XS-2MF-PLAN.dwg,..\..\XREF\X-STRU\XS-2MF-PLAN.dwg,ROOF,242542.627345,443605.704224,1,1,270,False,2,0,"S-321~325 부분 구조 평단면도(GIS,기계,하역,지붕계단).dxf | S-321~325 부분 구조 평단면도(GIS,기계,하역,지붕계단).dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-2mf-plan_-36033.5732_-98885.0175901_1_1_0,Z_REFERENCE_ONLY,XS-2MF-PLAN,XS-2MF-PLAN.dwg,..\..\xREF\X-STRU\XS-2MF-PLAN.dwg,,-36033.5732,-98885.0175901,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-2mf-plan_-22833.5710053_-52945.0163052_1_1_0,Z_REFERENCE_ONLY,XS-2MF-PLAN,XS-2MF-PLAN.dwg,..\..\xREF\X-STRU\XS-2MF-PLAN.dwg,,-22833.5710053,-52945.0163052,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-2mf-plan_-97633.5710053_-98885.0169477_1_1_0,Z_REFERENCE_ONLY,XS-2MF-PLAN,XS-2MF-PLAN.dwg,..\..\xREF\X-STRU\XS-2MF-PLAN.dwg,,-97633.5710053,-98885.0169477,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-2mf-plan_-97633.5726514_-52945.0163052_1_1_0,Z_REFERENCE_ONLY,XS-2MF-PLAN,XS-2MF-PLAN.dwg,..\..\xREF\X-STRU\XS-2MF-PLAN.dwg,,-97633.5726514,-52945.0163052,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-2mf-plan_-117673.571312_-51785.0175901_1_1_0,Z_REFERENCE_ONLY,XS-2MF-PLAN,XS-2MF-PLAN.dwg,..\..\xREF\X-STRU\XS-2MF-PLAN.dwg,,-117673.571312,-51785.0175901,1,1,0,False,2,0,"S-451, 457 코어#3, #4.dxf | S-451, 457 코어#3, #4.dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-2mf-plan_-117369.07994_-38505.0175901_1_1_0,Z_REFERENCE_ONLY,XS-2MF-PLAN,XS-2MF-PLAN.dwg,..\..\xREF\X-STRU\XS-2MF-PLAN.dwg,,-117369.07994,-38505.0175901,1,1,0,False,2,0,"S-451, 457 코어#3, #4.dxf | S-451, 457 코어#3, #4.dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-3f-plan_333252.150123_534599.999358_1_1_0,Z_REFERENCE_ONLY,XS-3F-PLAN,XS-3F-PLAN.dwg,..\..\xREF\X-STRU\XS-3F-PLAN.dwg,3F,333252.150123,534599.999358,1,1,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-3f-plan_-75105.3322875_39008.7860305_1_1_0,Z_REFERENCE_ONLY,XS-3F-PLAN,XS-3F-PLAN.dwg,..\..\xREF\X-STRU\XS-3F-PLAN.dwg,3F,-75105.3322875,39008.7860305,1,1,0,False,2,0,S-180~181 3층 확대구조평면도.dxf | S-180~181 3층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-3f-plan_-31721.6747392_39008.7860305_1_1_0,Z_REFERENCE_ONLY,XS-3F-PLAN,XS-3F-PLAN.dwg,..\..\xREF\X-STRU\XS-3F-PLAN.dwg,3F,-31721.6747392,39008.7860305,1,1,0,False,2,0,S-180~181 3층 확대구조평면도.dxf | S-180~181 3층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-3f-plan_-9633.57186091_-52945.0175901_1_1_0,Z_REFERENCE_ONLY,XS-3F-PLAN,XS-3F-PLAN.dwg,..\..\xREF\X-STRU\XS-3F-PLAN.dwg,3F,-9633.57186091,-52945.0175901,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-3f-plan_-22833.5713222_-98885.0164156_1_1_0,Z_REFERENCE_ONLY,XS-3F-PLAN,XS-3F-PLAN.dwg,..\..\xREF\X-STRU\XS-3F-PLAN.dwg,3F,-22833.5713222,-98885.0164156,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-3f-plan_-84433.5713123_-98885.0169477_1_1_0,Z_REFERENCE_ONLY,XS-3F-PLAN,XS-3F-PLAN.dwg,..\..\xREF\X-STRU\XS-3F-PLAN.dwg,3F,-84433.5713123,-98885.0169477,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-3f-plan_-84433.5696662_-52945.0175901_1_1_0,Z_REFERENCE_ONLY,XS-3F-PLAN,XS-3F-PLAN.dwg,..\..\xREF\X-STRU\XS-3F-PLAN.dwg,3F,-84433.5696662,-52945.0175901,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-3f-plan_-117673.572111_-40545.0176544_1_1_0,Z_REFERENCE_ONLY,XS-3F-PLAN,XS-3F-PLAN.dwg,..\..\xREF\X-STRU\XS-3F-PLAN.dwg,3F,-117673.572111,-40545.0176544,1,1,0,False,2,0,"S-451, 457 코어#3, #4.dxf | S-451, 457 코어#3, #4.dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-4f-plan_333252.150123_712799.999358_1_1_0,Z_REFERENCE_ONLY,XS-4F-PLAN,XS-4F-PLAN.dwg,..\..\xREF\X-STRU\XS-4F-PLAN.dwg,4F,333252.150123,712799.999358,1,1,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-4f-plan_-75105.3322875_108001.499021_1_1_0,Z_REFERENCE_ONLY,XS-4F-PLAN,XS-4F-PLAN.dwg,..\..\xREF\X-STRU\XS-4F-PLAN.dwg,4F,-75105.3322875,108001.499021,1,1,0,False,2,0,S-182~183 4층 확대구조평면도.dxf | S-182~183 4층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-4f-plan_-31721.6747392_108001.499021_1_1_0,Z_REFERENCE_ONLY,XS-4F-PLAN,XS-4F-PLAN.dwg,..\..\xREF\X-STRU\XS-4F-PLAN.dwg,4F,-31721.6747392,108001.499021,1,1,0,False,2,0,S-182~183 4층 확대구조평면도.dxf | S-182~183 4층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-4f-plan_27616.4289947_-52945.0175901_1_1_0,Z_REFERENCE_ONLY,XS-4F-PLAN,XS-4F-PLAN.dwg,..\..\xREF\X-STRU\XS-4F-PLAN.dwg,4F,27616.4289947,-52945.0175901,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-4f-plan_-9643.57234466_-98885.0172567_1_1_0,Z_REFERENCE_ONLY,XS-4F-PLAN,XS-4F-PLAN.dwg,..\..\xREF\X-STRU\XS-4F-PLAN.dwg,4F,-9643.57234466,-98885.0172567,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-4f-plan_-47183.5710053_-98885.0163052_1_1_0,Z_REFERENCE_ONLY,XS-4F-PLAN,XS-4F-PLAN.dwg,..\..\xREF\X-STRU\XS-4F-PLAN.dwg,4F,-47183.5710053,-98885.0163052,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-4f-plan_-71243.5707637_-52945.0182326_1_1_0,Z_REFERENCE_ONLY,XS-4F-PLAN,XS-4F-PLAN.dwg,..\..\xREF\X-STRU\XS-4F-PLAN.dwg,4F,-71243.5707637,-52945.0182326,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-5f-plan_333252.150123_891000_1_1_0,Z_REFERENCE_ONLY,XS-5F-PLAN,XS-5F-PLAN.dwg,..\..\xREF\X-STRU\XS-5F-PLAN.dwg,5F,333252.150123,891000,1,1,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-5f-plan_-75105.3322875_176994.212655_1_1_0,Z_REFERENCE_ONLY,XS-5F-PLAN,XS-5F-PLAN.dwg,..\..\xREF\X-STRU\XS-5F-PLAN.dwg,5F,-75105.3322875,176994.212655,1,1,0,False,2,0,S-184~185 5층 확대구조평면도.dxf | S-184~185 5층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-5f-plan_-31721.6747392_176994.212655_1_1_0,Z_REFERENCE_ONLY,XS-5F-PLAN,XS-5F-PLAN.dwg,..\..\xREF\X-STRU\XS-5F-PLAN.dwg,5F,-31721.6747392,176994.212655,1,1,0,False,2,0,S-184~185 5층 확대구조평면도.dxf | S-184~185 5층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-5f-plan_64886.4270419_-52945.0169477_1_1_0,Z_REFERENCE_ONLY,XS-5F-PLAN,XS-5F-PLAN.dwg,..\..\xREF\X-STRU\XS-5F-PLAN.dwg,5F,64886.4270419,-52945.0169477,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-5f-plan_14426.4270419_-98885.0163052_1_1_0,Z_REFERENCE_ONLY,XS-5F-PLAN,XS-5F-PLAN.dwg,..\..\xREF\X-STRU\XS-5F-PLAN.dwg,5F,14426.4270419,-98885.0163052,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-5f-plan_-9913.57240953_-98885.0163052_1_1_0,Z_REFERENCE_ONLY,XS-5F-PLAN,XS-5F-PLAN.dwg,..\..\xREF\X-STRU\XS-5F-PLAN.dwg,5F,-9913.57240953,-98885.0163052,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-5f-plan_-47173.5718609_-52945.0114633_1_1_0,Z_REFERENCE_ONLY,XS-5F-PLAN,XS-5F-PLAN.dwg,..\..\xREF\X-STRU\XS-5F-PLAN.dwg,5F,-47173.5718609,-52945.0114633,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-6f-plan_333252.150123_1069200_1_1_0,Z_REFERENCE_ONLY,XS-6F-PLAN,XS-6F-PLAN.dwg,..\..\xREF\X-STRU\XS-6F-PLAN.dwg,6F,333252.150123,1069200,1,1,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-6f-plan_-31721.6747392_245986.926288_1_1_0,Z_REFERENCE_ONLY,XS-6F-PLAN,XS-6F-PLAN.dwg,..\..\xREF\X-STRU\XS-6F-PLAN.dwg,6F,-31721.6747392,245986.926288,1,1,0,False,2,0,S-186~187 6층 확대구조평면도.dxf | S-186~187 6층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-6f-plan_-75105.3322875_245986.926288_1_1_0,Z_REFERENCE_ONLY,XS-6F-PLAN,XS-6F-PLAN.dwg,..\..\xREF\X-STRU\XS-6F-PLAN.dwg,6F,-75105.3322875,245986.926288,1,1,0,False,2,0,S-186~187 6층 확대구조평면도.dxf | S-186~187 6층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-6f-plan_129721.000549_246454.681787_1_1_0,Z_REFERENCE_ONLY,XS-6F-PLAN,XS-6F-PLAN.dwg,..\..\XREF\X-STRU\XS-6F-PLAN.dwg,6F,129721.000549,246454.681787,1,1,0,False,2,0,S-341~342 연도 구조 평단면도.dxf | S-341~342 연도 구조 평단면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-6f-plan_96499.3276801_239561.013544_1_1_0,Z_REFERENCE_ONLY,XS-6F-PLAN,XS-6F-PLAN.dwg,..\..\XREF\X-STRU\XS-6F-PLAN.dwg,6F,96499.3276801,239561.013544,1,1,0,False,2,0,S-341~342 연도 구조 평단면도.dxf | S-341~342 연도 구조 평단면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-6f-plan_91286.4281391_-52945.0175901_1_1_0,Z_REFERENCE_ONLY,XS-6F-PLAN,XS-6F-PLAN.dwg,..\..\xREF\X-STRU\XS-6F-PLAN.dwg,6F,91286.4281391,-52945.0175901,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-6f-plan_27626.4284461_-98885.0161062_1_1_0,Z_REFERENCE_ONLY,XS-6F-PLAN,XS-6F-PLAN.dwg,..\..\xREF\X-STRU\XS-6F-PLAN.dwg,6F,27626.4284461,-98885.0161062,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-6f-plan_16486.4286877_-98885.0169477_1_1_0,Z_REFERENCE_ONLY,XS-6F-PLAN,XS-6F-PLAN.dwg,..\..\xREF\X-STRU\XS-6F-PLAN.dwg,6F,16486.4286877,-98885.0169477,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-6f-plan_-33973.5696662_-52945.0159103_1_1_0,Z_REFERENCE_ONLY,XS-6F-PLAN,XS-6F-PLAN.dwg,..\..\xREF\X-STRU\XS-6F-PLAN.dwg,6F,-33973.5696662,-52945.0159103,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-ph-plan_333252.150123_1247400_1_1_0,Z_REFERENCE_ONLY,XS-PH-PLAN,XS-PH-PLAN.dwg,..\..\xREF\X-STRU\XS-PH-PLAN.dwg,ROOF,333252.150123,1247400,1,1,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-ph-plan_-31721.6747392_314979.639921_1_1_0,Z_REFERENCE_ONLY,XS-PH-PLAN,XS-PH-PLAN.dwg,..\..\xREF\X-STRU\XS-PH-PLAN.dwg,ROOF,-31721.6747392,314979.639921,1,1,0,False,2,0,S-188~189 옥탑 확대구조평면도.dxf | S-188~189 옥탑 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-ph-plan_-75105.3322875_314979.639921_1_1_0,Z_REFERENCE_ONLY,XS-PH-PLAN,XS-PH-PLAN.dwg,..\..\xREF\X-STRU\XS-PH-PLAN.dwg,ROOF,-75105.3322875,314979.639921,1,1,0,False,2,0,S-188~189 옥탑 확대구조평면도.dxf | S-188~189 옥탑 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-ph-plan_129721.000549_260454.681787_1_1_0,Z_REFERENCE_ONLY,XS-PH-PLAN,XS-PH-PLAN.dwg,..\..\XREF\X-STRU\XS-PH-PLAN.dwg,ROOF,129721.000549,260454.681787,1,1,0,False,2,0,S-341~342 연도 구조 평단면도.dxf | S-341~342 연도 구조 평단면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-ph-plan_96499.3276801_253561.013544_1_1_0,Z_REFERENCE_ONLY,XS-PH-PLAN,XS-PH-PLAN.dwg,..\..\XREF\X-STRU\XS-PH-PLAN.dwg,ROOF,96499.3276801,253561.013544,1,1,0,False,2,0,S-341~342 연도 구조 평단면도.dxf | S-341~342 연도 구조 평단면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-ph-plan_115346.427832_-52945.0174359_1_1_0,Z_REFERENCE_ONLY,XS-PH-PLAN,XS-PH-PLAN.dwg,..\..\xREF\X-STRU\XS-PH-PLAN.dwg,ROOF,115346.427832,-52945.0174359,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-ph-plan_40826.4278972_-98885.0175901_1_1_0,Z_REFERENCE_ONLY,XS-PH-PLAN,XS-PH-PLAN.dwg,..\..\xREF\X-STRU\XS-PH-PLAN.dwg,ROOF,40826.4278972,-98885.0175901,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-ph-plan_40546.4268_-98885.0182326_1_1_0,Z_REFERENCE_ONLY,XS-PH-PLAN,XS-PH-PLAN.dwg,..\..\xREF\X-STRU\XS-PH-PLAN.dwg,ROOF,40546.4268,-98885.0182326,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-ph-plan_-20773.5707637_-52945.0182326_1_1_0,Z_REFERENCE_ONLY,XS-PH-PLAN,XS-PH-PLAN.dwg,..\..\xREF\X-STRU\XS-PH-PLAN.dwg,ROOF,-20773.5707637,-52945.0182326,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-phr-plan_333252.150123_1425600.00064_1_1_0,Z_REFERENCE_ONLY,XS-PHR-PLAN,XS-PHR-PLAN.dwg,..\..\xREF\X-STRU\XS-PHR-PLAN.dwg,ROOF,333252.150123,1425600.00064,1,1,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-phr-plan_-31721.6747392_383972.353555_1_1_0,Z_REFERENCE_ONLY,XS-PHR-PLAN,XS-PHR-PLAN.dwg,..\..\xREF\X-STRU\XS-PHR-PLAN.dwg,ROOF,-31721.6747392,383972.353555,1,1,0,False,2,0,S-190~191 옥탑지붕 확대구조평면도.dxf | S-190~191 옥탑지붕 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-phr-plan_-75105.3322875_383972.353555_1_1_0,Z_REFERENCE_ONLY,XS-PHR-PLAN,XS-PHR-PLAN.dwg,..\..\xREF\X-STRU\XS-PHR-PLAN.dwg,ROOF,-75105.3322875,383972.353555,1,1,0,False,2,0,S-190~191 옥탑지붕 확대구조평면도.dxf | S-190~191 옥탑지붕 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-phr-plan_128546.429237_-52945.0175901_1_1_0,Z_REFERENCE_ONLY,XS-PHR-PLAN,XS-PHR-PLAN.dwg,..\..\xREF\X-STRU\XS-PHR-PLAN.dwg,ROOF,128546.429237,-52945.0175901,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-phr-plan_64886.4268_-98885.0162221_1_1_0,Z_REFERENCE_ONLY,XS-PHR-PLAN,XS-PHR-PLAN.dwg,..\..\xREF\X-STRU\XS-PHR-PLAN.dwg,ROOF,64886.4268,-98885.0162221,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-phr-plan_53746.4297851_-98885.0169477_1_1_0,Z_REFERENCE_ONLY,XS-PHR-PLAN,XS-PHR-PLAN.dwg,..\..\xREF\X-STRU\XS-PHR-PLAN.dwg,ROOF,53746.4297851,-98885.0169477,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-phr-plan_3286.42813908_-52945.0121058_1_1_0,Z_REFERENCE_ONLY,XS-PHR-PLAN,XS-PHR-PLAN.dwg,..\..\xREF\X-STRU\XS-PHR-PLAN.dwg,ROOF,3286.42813908,-52945.0121058,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_334720.322105_-178200_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,334720.322105,-178200,1,1,0,False,2,0,S-101~102 기초구조평면도.dxf | S-101~102 기초구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_350852.587107_-178200_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,350852.587107,-178200,1,1,0,False,2,0,S-101~102 기초구조평면도.dxf | S-101~102 기초구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_315963.432008_-178200_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,315963.432008,-178200,1,1,0,False,2,0,S-101~102 기초구조평면도.dxf | S-101~102 기초구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_350852.587107_0_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,350852.587107,0,1,1,0,False,2,0,S-101~102 기초구조평면도.dxf | S-101~102 기초구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_315963.432008_0_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,315963.432008,0,1,1,0,False,2,0,S-101~102 기초구조평면도.dxf | S-101~102 기초구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_333252.150123_-178200_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,333252.150123,-178200,1,1,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_141257.692747_-200053.528769_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,141257.692747,-200053.528769,1,1,0,False,2,0,S-141~144 PIT 확대기초및파일배치도.dxf | S-141~144 PIT 확대기초및파일배치도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_135257.692747_-200036.262397_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,135257.692747,-200036.262397,1,1,0,False,2,0,S-161~164 PIT 확대구조평면도.dxf | S-161~164 PIT 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_686580.78084_-209470.890312_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,686580.78084,-209470.890312,1,1,0,False,2,0,S-212 MF2 MF3 기초 배근도.dxf | S-212 MF2 MF3 기초 배근도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_83245.3255128_191834.100508_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\XREF\X-STRU\XS-PIT-PLAN.dwg,PIT,83245.3255128,191834.100508,1,1,0,False,2,0,S-331~333 통신맨홀 구조 평단면도-1~3.dxf | S-331~333 통신맨홀 구조 평단면도-1~3.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_120030.914108_133973.978904_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\XREF\X-STRU\XS-PIT-PLAN.dwg,PIT,120030.914108,133973.978904,1,1,0,False,2,0,S-331~333 통신맨홀 구조 평단면도-1~3.dxf | S-331~333 통신맨홀 구조 평단면도-1~3.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_116232.52695_173860.627981_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\XREF\X-STRU\XS-PIT-PLAN.dwg,PIT,116232.52695,173860.627981,1,1,0,False,2,0,S-331~333 통신맨홀 구조 평단면도-1~3.dxf | S-331~333 통신맨홀 구조 평단면도-1~3.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_-86493.5729581_-98885.0163052_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,-86493.5729581,-98885.0163052,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_-86493.5729581_-52945.0169477_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,-86493.5729581,-52945.0169477,1,1,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_-161293.57241_-98885.0163052_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,-161293.57241,-98885.0163052,1,1,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
