overlay_group_id,overlay_priority,basis_name,basis_file,basis_path,floor_hint,drawing_name,drawing_path,relative_drawing_path,facility_count,insert_x,insert_y,xscale,yscale,rotation,is_identity_insert,review_note
x-plan_6___36028.2384449_-17458.3012497_1_1_0,Z_REFERENCE_ONLY,x-plan_6층_기계실 배관,x-plan_6층_기계실 배관.dwg,..\XREF\x-plan_6층_기계실 배관.dwg,6F,"M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf","data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf","03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf",0,36028.2384449,-17458.3012497,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6___40978.2384449_-17458.3012497_1_1_0,Z_REFERENCE_ONLY,x-plan_6층_기계실 배관,x-plan_6층_기계실 배관.dwg,..\XREF\x-plan_6층_기계실 배관.dwg,6F,"M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf","data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf","03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf",0,40978.2384449,-17458.3012497,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6___78078.2384449_-17458.3012497_1_1_0,Z_REFERENCE_ONLY,x-plan_6층_기계실 배관,x-plan_6층_기계실 배관.dwg,..\XREF\x-plan_6층_기계실 배관.dwg,6F,"M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf","data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf","03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf",0,78078.2384449,-17458.3012497,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan__-31215.8882732_-12829.131899_0.16_0.16_0,Z_REFERENCE_ONLY,x-plan_옥탑층,x-plan_옥탑층.dwg,..\XREF\x-plan_옥탑층.dwg,6F,"M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf","data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf","03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf",0,-31215.8882732,-12829.131899,0.16,0.16,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan__52884.1117268_-12829.131899_0.16_0.16_0,Z_REFERENCE_ONLY,x-plan_옥탑층,x-plan_옥탑층.dwg,..\XREF\x-plan_옥탑층.dwg,6F,"M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf","data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf","03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M130-102~105 지상6층,옥탑층 기계실 수평배관 방진 평면도-1~2 (전산센터A).dxf",0,52884.1117268,-12829.131899,0.16,0.16,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_3_-251263.448889_-14968.0222364_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_3층,x-plan_3층.dwg,..\XREF\x-plan_3층.dwg,3F,M150-101 이중바닥시스템 설치 평면도 (운영센터).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M150-101 이중바닥시스템 설치 평면도 (운영센터).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M150-101 이중바닥시스템 설치 평면도 (운영센터).dxf,4,-251263.448889,-14968.0222364,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_3_1_384237.59515_86944.6128023_0.133333333333_0.133333333333_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_3층1,x-plan_3층.dwg,..\XREF\x-plan_3층.dwg,3F,M150-101 이중바닥시스템 설치 평면도 (운영센터).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M150-101 이중바닥시스템 설치 평면도 (운영센터).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M150-101 이중바닥시스템 설치 평면도 (운영센터).dxf,4,384237.59515,86944.6128023,0.133333333333,0.133333333333,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6_-159047.888273_-12829.131899_0.16_0.16_0,Z_REFERENCE_ONLY,x-plan_6층,x-plan_6층.dwg,..\XREF\x-plan_6층.dwg,6F,"M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf",0,-159047.888273,-12829.131899,0.16,0.16,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6_-74947.8882732_-12829.131899_0.16_0.16_0,Z_REFERENCE_ONLY,x-plan_6층,x-plan_6층.dwg,..\XREF\x-plan_6층.dwg,6F,"M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf",0,-74947.8882732,-12829.131899,0.16,0.16,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6___-1071.76155515_-17458.3012497_1_1_0,Z_REFERENCE_ONLY,x-plan_6층_기계실 배관,x-plan_6층_기계실 배관.dwg,..\XREF\x-plan_6층_기계실 배관.dwg,6F,"M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf",0,-1071.76155515,-17458.3012497,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6___36028.2384449_-17458.3012497_1_1_0,Z_REFERENCE_ONLY,x-plan_6층_기계실 배관,x-plan_6층_기계실 배관.dwg,..\XREF\x-plan_6층_기계실 배관.dwg,6F,"M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf",0,36028.2384449,-17458.3012497,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6___40978.2384449_-17458.3012497_1_1_0,Z_REFERENCE_ONLY,x-plan_6층_기계실 배관,x-plan_6층_기계실 배관.dwg,..\XREF\x-plan_6층_기계실 배관.dwg,6F,"M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf",0,40978.2384449,-17458.3012497,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6___78078.2384449_-17458.3012497_1_1_0,Z_REFERENCE_ONLY,x-plan_6층_기계실 배관,x-plan_6층_기계실 배관.dwg,..\XREF\x-plan_6층_기계실 배관.dwg,6F,"M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf",0,78078.2384449,-17458.3012497,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan__-31215.8882732_-12829.131899_0.16_0.16_0,Z_REFERENCE_ONLY,x-plan_옥탑층,x-plan_옥탑층.dwg,..\XREF\x-plan_옥탑층.dwg,6F,"M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf",0,-31215.8882732,-12829.131899,0.16,0.16,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan__52884.1117268_-12829.131899_0.16_0.16_0,Z_REFERENCE_ONLY,x-plan_옥탑층,x-plan_옥탑층.dwg,..\XREF\x-plan_옥탑층.dwg,6F,"M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf","03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-101~104 지상6층,옥탑층 기계실 배관 열선 평면도-1~2 (전산센터A).dxf",0,52884.1117268,-12829.131899,0.16,0.16,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6_-622777.325816_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_6층,x-plan_6층.dwg,..\XREF\x-plan_6층.dwg,6F,M160-105 지상6층 위생배관 열선 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-105 지상6층 위생배관 열선 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M100. 기타\M160-105 지상6층 위생배관 열선 평면도 (전산센터A).dxf,9,-622777.325816,-85956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_1_-76127.3258159_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_1층,x-plan_1층.dwg,..\XREF\x-plan_1층.dwg,1F,M22-101~107 공조배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,148,-76127.3258159,-85956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_-202277.325816_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,M22-101~107 공조배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,148,-202277.325816,-85956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_3_-328427.325816_-75956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_3층,x-plan_3층.dwg,..\XREF\x-plan_3층.dwg,3F,M22-101~107 공조배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,148,-328427.325816,-75956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_4_-454577.325816_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_4층,x-plan_4층.dwg,..\XREF\x-plan_4층.dwg,4F,M22-101~107 공조배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,148,-454577.325816,-85956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_5_-580727.325816_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_5층,x-plan_5층.dwg,..\XREF\x-plan_5층.dwg,5F,M22-101~107 공조배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,148,-580727.325816,-85956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6_-706877.325816_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_6층,x-plan_6층.dwg,..\XREF\x-plan_6층.dwg,6F,M22-101~107 공조배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,148,-706877.325816,-85956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan__-959177.325816_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_지붕층,x-plan_지붕층.dwg,..\XREF\x-plan_지붕층.dwg,ROOF,M22-101~107 공조배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,148,-959177.325816,-85956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan__-833027.325816_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_옥탑층,x-plan_옥탑층.dwg,..\XREF\x-plan_옥탑층.dwg,ROOF,M22-101~107 공조배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M22-101~107 공조배관 평면도 (전산센터A).dxf,148,-833027.325816,-85956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_1_-76127.3258159_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_1층,x-plan_1층.dwg,..\XREF\x-plan_1층.dwg,1F,M23-101~107 냉매배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M23-101~107 냉매배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M23-101~107 냉매배관 평면도 (전산센터A).dxf,11,-76127.3258159,-85956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_2_-202277.325816_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_2층,x-plan_2층.dwg,..\XREF\x-plan_2층.dwg,2F,M23-101~107 냉매배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M23-101~107 냉매배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M23-101~107 냉매배관 평면도 (전산센터A).dxf,11,-202277.325816,-85956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_3_-328427.325816_-79956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_3층,x-plan_3층.dwg,..\XREF\x-plan_3층.dwg,3F,M23-101~107 냉매배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M23-101~107 냉매배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M23-101~107 냉매배관 평면도 (전산센터A).dxf,11,-328427.325816,-79956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_4_-454577.325816_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_4층,x-plan_4층.dwg,..\XREF\x-plan_4층.dwg,4F,M23-101~107 냉매배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M23-101~107 냉매배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M23-101~107 냉매배관 평면도 (전산센터A).dxf,11,-454577.325816,-85956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_5_-580727.325816_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_5층,x-plan_5층.dwg,..\XREF\x-plan_5층.dwg,5F,M23-101~107 냉매배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M23-101~107 냉매배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M23-101~107 냉매배관 평면도 (전산센터A).dxf,11,-580727.325816,-85956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan_6_-706877.325816_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_6층,x-plan_6층.dwg,..\XREF\x-plan_6층.dwg,6F,M23-101~107 냉매배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M23-101~107 냉매배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M23-101~107 냉매배관 평면도 (전산센터A).dxf,11,-706877.325816,-85956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-plan__-959177.325816_-85956.9449313_1_1_0,D_FLOOR_PLAN_WITH_FACILITIES,x-plan_지붕층,x-plan_지붕층.dwg,..\XREF\x-plan_지붕층.dwg,ROOF,M23-101~107 냉매배관 평면도 (전산센터A).dxf,data\converted\dxf\04_설계도서\03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M23-101~107 냉매배관 평면도 (전산센터A).dxf,03_기계\02 기계(○)\01 도면(○)\01 CAD(○)\M20. 공조배관\M23-101~107 냉매배관 평면도 (전산센터A).dxf,11,-959177.325816,-85956.9449313,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
